,LOAN,VALUE,DELINQ,CLAGE,DEBTINC,MISSING_DEBTINC,BAD
3125,16900,137328.0,0.0,360.14696016,41.902054192,False,0
3126,16900,117650.0,0.0,279.11258466,29.645177293000003,False,0
3127,17000,107086.0,0.0,280.45334363,37.771957848,False,0
3128,17000,161009.0,0.0,129.75779959,27.6372066,False,0
3129,17000,171952.0,0.0,79.991975497,29.846958736999998,False,0
3130,17000,101776.04874145007,0.0,111.23501181,31.362872385,False,1
3131,17000,100993.0,0.0,261.91131698,36.56433032,False,0
3132,17000,75000.0,0.0,177.5,33.77991534872112,True,1
3133,17000,67688.0,0.0,135.19190654,33.050636366,False,0
3134,17000,95886.0,2.0,349.43007938,36.05994724,False,0
3135,17000,164869.0,0.0,253.47631659999996,36.452295794,False,0
3136,17000,159770.0,0.0,228.42238215,37.008373780999996,False,0
3137,17000,60289.0,0.0,189.23698365,31.125746531999997,False,0
3138,17000,158661.0,0.0,227.39546465,36.425571756,False,0
3139,17000,133564.0,0.0,307.67385711,28.368210586,False,0
3140,17000,75360.0,0.0,179.76627518656605,25.260098683000002,False,0
3141,17000,166437.0,0.0,306.67417105,26.156717881,False,0
3142,17000,81598.0,0.0,117.19539923,21.981835715,False,0
3143,17000,158780.0,0.0,210.91260341,38.796749949,False,0
3144,17000,64516.0,0.0,246.17972137,25.701205603000002,False,0
3145,17000,60065.0,0.0,326.51841443,38.836601841,False,0
3146,17000,60979.0,0.0,188.24761053,29.628676491,False,0
3147,17000,92816.0,0.0,179.76627518656605,25.718671081999997,False,0
3148,17000,93091.0,0.0,115.37533239,37.50862467,False,0
3149,17000,96889.0,0.0,71.953791991,28.004398484,False,0
3150,17000,85015.0,0.0,116.52526509,27.29874318,False,0
3151,17000,82000.0,0.0,179.76627518656605,33.77991534872112,True,1
3152,17000,54375.0,0.0,77.7,33.77991534872112,True,1
3153,17000,74000.0,0.0,204.93333333,33.77991534872112,True,0
3154,17000,85000.0,0.0,149.06666667,33.77991534872112,True,0
3155,17000,112720.0,0.0,257.7,33.77991534872112,True,0
3156,17000,119600.0,0.0,137.46666667,33.77991534872112,True,0
3157,17000,85000.0,0.0,226.36666667,33.77991534872112,True,0
3158,17000,191146.0,0.0,179.76627518656605,33.77991534872112,True,0
3159,17000,88683.0,0.0,74.033333333,33.77991534872112,True,0
3160,17000,112375.0,0.0,95.2,33.77991534872112,True,1
3161,17000,110000.0,0.0,180.56666667,33.77991534872112,True,1
3162,17000,78000.0,0.0,62.9,33.77991534872112,True,1
3163,17000,127000.0,5.0,256.7,33.77991534872112,True,1
3164,17000,81180.0,0.0,134.93333333,33.77991534872112,True,1
3165,17000,82000.0,5.0,320.6,33.77991534872112,True,1
3166,17000,115000.0,3.0,99.26666666700001,33.77991534872112,True,1
3167,17000,69000.0,0.0,351.03333333,33.77991534872112,True,1
3168,17000,63500.0,0.0,46.666666667,33.77991534872112,True,1
3169,17000,208429.0,0.0,206.73707131,25.87399085,False,0
3170,17000,116416.0,0.0,125.67306046,34.756185805,False,0
3171,17000,141718.0,0.0,128.41759793,31.166029443000003,False,0
3172,17000,108148.0,2.0,114.9462923,40.241259872,False,0
3173,17000,188899.0,0.0,67.40828496600001,44.751572195,False,1
3174,17000,138012.0,0.0,120.23893457,33.953593917,False,0
3175,17000,111357.0,0.0,252.30598474,37.316119916,False,0
3176,17000,134103.0,0.0,279.3611988,39.676976607,False,0
3177,17000,128433.0,0.0,367.6645206,39.106896383,False,0
3178,17100,94396.0,0.0,110.29408781,36.107340903,False,0
3179,17100,71546.0,1.0,254.09570069999998,29.818743539,False,0
3180,17100,88969.0,0.0,225.70628788,38.896378176999995,False,0
3181,17100,96036.0,0.0,327.00179108,12.498669800999998,False,0
3182,17100,119585.0,0.0,147.91580911,34.734277161,False,0
3183,17100,128989.0,0.0,367.9970935,40.640916113,False,0
3184,17100,73688.0,0.0,95.523512118,36.920385648,False,0
3185,17100,160487.0,0.0,155.30076264,25.704127791999998,False,0
3186,17100,111291.0,2.0,151.10459247,39.487198141,False,0
3187,17100,91187.0,0.0,80.582655587,26.767768842,False,0
3188,17100,94247.0,0.0,70.01636023100001,37.195085532,False,0
3189,17100,69086.0,0.0,165.62778833,29.249143601999997,False,0
3190,17100,68758.0,1.0,103.68385576,30.353548699999997,False,0
3191,17100,130864.0,0.0,244.72881087,37.492645631,False,0
3192,17100,69131.0,0.0,209.19880045,38.632967001,False,1
3193,17100,115838.0,0.0,247.29589655,25.632116425,False,0
3194,17100,60781.0,0.0,101.01406133,27.719938143,False,0
3195,17100,74459.0,0.0,248.71878008,44.552154152,False,0
3196,17100,169076.0,0.0,270.58121434,38.465227693,False,0
3197,17100,131575.0,0.0,177.62943226,39.176432459000004,False,0
3198,17100,113251.0,0.0,289.95440059,24.458320605999997,False,0
3199,17200,64386.0,0.0,295.9554144,36.787305949,False,0
3200,17200,96633.0,0.0,224.76435905,36.702340701,False,0
3201,17200,89715.0,0.0,179.76627518656605,23.345623213000003,False,0
3202,17200,133859.0,0.0,248.15887558,36.790875326999995,False,0
3203,17200,88603.0,1.0,287.26088687,30.098796700999998,False,0
3204,17200,57831.0,0.0,330.97090434,37.943315139,False,0
3205,17200,118074.0,0.0,102.6786125,41.418352854,False,0
3206,17200,121047.0,0.0,118.86613395,34.602827396,False,0
3207,17200,65800.0,1.0,120.32397922,30.556511873,False,0
3208,17200,170000.0,0.0,77.28338496800001,28.82169866,False,0
3209,17200,79419.0,0.0,140.97340097,28.662173401,False,0
3210,17200,85654.0,0.0,163.39478871,28.274888868,False,0
3211,17200,71000.0,0.0,179.76627518656605,33.77991534872112,True,1
3212,17200,66978.0,0.0,99.985975956,26.437084055,False,0
3213,17200,101776.04874145007,1.0,115.35303064,41.359036334,False,1
3214,17200,101776.04874145007,0.0,174.39613454,34.538925374,False,1
3215,17200,76544.0,0.0,240.52274651,32.841753914,False,0
3216,17200,60489.0,0.0,106.48623703,38.806240708000004,False,0
3217,17200,109238.0,0.0,115.55751256,38.948918735,False,0
3218,17200,68126.0,0.0,111.12595174,34.179046884,False,0
3219,17200,69860.0,0.0,180.93148775,30.587966984,False,0
3220,17200,102326.0,3.0,57.166745123999995,39.991154244,False,0
3221,17200,118761.0,0.0,139.34017022,34.784870381,False,0
3222,17200,119490.0,0.0,296.21148976,30.301365399999998,False,0
3223,17200,66082.0,0.0,283.84875911,38.393634669,False,0
3224,17200,92946.0,0.0,133.15948077,27.503540170999997,False,0
3225,17200,43310.0,0.0,215.60754049999997,38.318514688,False,0
3226,17200,118718.0,0.0,276.91108293,26.696158705,False,0
3227,17200,82319.0,0.0,249.21566716,43.756794085,False,0
3228,17300,66319.0,0.0,101.32557693,27.975935446999998,False,0
3229,17300,110440.0,0.0,147.55332445,36.427218736,False,0
3230,17300,65537.0,1.0,129.83794119,29.311594064,False,0
3231,17300,63862.0,0.0,125.13156939,37.936519649000005,False,0
3232,17300,114906.0,0.0,247.3605705,36.536435564,False,0
3233,17300,95000.0,1.0,90.3,33.77991534872112,True,1
3234,17300,156306.0,0.0,90.449522446,35.750060441,False,0
3235,17300,79187.0,1.0,299.70523733,35.986669908,False,0
3236,17300,37980.0,0.0,219.30936478,37.763211014,False,0
3237,17300,116052.0,0.0,120.24142622,35.81087795,False,0
3238,17300,91244.0,0.0,202.04968272,21.573385223000002,False,0
3239,17300,83847.0,0.0,127.09997366,24.5182717,False,0
3240,17300,137552.0,0.0,85.23250072399999,31.344365521999997,False,0
3241,17300,91842.0,6.0,142.33207559,46.902324378,False,1
3242,17300,107834.0,0.0,118.13306488,37.610845011,False,0
3243,17300,91991.0,3.0,114.02344238,35.90776048,False,0
3244,17300,124066.0,2.0,271.7823232,40.404506226,False,0
3245,17300,49100.0,0.0,262.94843765,38.563080996,False,0
3246,17300,71617.0,0.0,194.29333919,30.53780606,False,0
3247,17300,64135.0,0.0,115.00219496,32.251086122,False,0
3248,17300,78889.0,0.0,133.16768546,28.298227055999998,False,0
3249,17400,48971.0,0.0,345.00991859,32.474319466,False,0
3250,17400,101271.0,0.0,148.91622747,34.387028434,False,0
3251,17400,90434.0,0.0,113.63599565,25.357194605,False,0
3252,17400,88470.0,0.0,123.25705457,25.557593336999997,False,0
3253,17400,82243.0,0.0,109.48274852,34.818444993,False,0
3254,17400,43684.0,0.0,95.363068679,27.107619574,False,0
3255,17400,37391.0,0.0,217.74427464,38.251392033,False,0
3256,17400,73614.0,0.0,114.28918244,26.379108016999997,False,0
3257,17400,166496.0,0.0,73.46751776100001,29.531664150999998,False,0
3258,17400,66085.0,0.0,281.57815248,38.027521678,False,0
3259,17400,61256.0,0.0,132.01922665,30.186567466,False,0
3260,17400,75500.0,0.0,23.333333333000002,33.77991534872112,True,1
3261,17400,78121.0,0.0,117.32358880000001,27.133989435,False,0
3262,17400,155146.0,0.0,204.16561629,40.507964774,False,0
3263,17400,112115.0,0.0,178.65958941,41.117887486,False,1
3264,17400,135146.0,0.0,174.10145958,37.6335491,False,0
3265,17400,66782.0,0.0,272.59048247,39.383064504000004,False,0
3266,17400,83229.0,0.0,247.76164585,43.701331235,False,0
3267,17400,168243.0,0.0,146.3520808,26.603511505,False,0
3268,17400,202989.0,0.0,276.06634632,24.356593556999997,False,0
3269,17400,78661.0,0.0,198.98960053,38.991431366,False,0
3270,17400,115898.0,0.0,144.19816755,35.114150348,False,0
3271,17400,114521.0,2.0,154.85552388,38.695083557,False,0
3272,17400,84948.0,2.0,172.71116574,27.979694402,False,0
3273,17400,113658.0,2.0,212.12914517,35.106719635,False,1
3274,17500,114276.0,0.0,116.96135784,36.251385731999996,False,0
3275,17500,163401.0,0.0,208.46227619,37.82861717,False,0
3276,17500,94453.0,0.0,244.35622740000002,35.744770886,False,0
3277,17500,117209.0,0.0,136.15822253,36.851723301999996,False,0
3278,17500,154513.0,0.0,217.03704869,37.462991964000004,False,0
3279,17500,98500.0,1.0,59.833333333,33.77991534872112,True,1
3280,17500,68025.0,0.0,126.07945262,34.10902705,False,0
3281,17500,94267.0,0.0,160.45470053,32.276809318000005,False,0
3282,17500,194027.0,0.0,179.76627518656605,29.113651196,False,0
3283,17500,69532.0,0.0,108.31608023,31.495945715,False,0
3284,17500,138550.0,0.0,115.07594761,32.176380263,False,0
3285,17500,142000.0,0.0,163.06666667,33.77991534872112,True,1
3286,17500,78000.0,2.0,92.3,33.77991534872112,True,1
3287,17500,133015.0,1.0,177.5,33.77991534872112,True,1
3288,17500,72908.0,0.0,110.23090719,41.512292086,False,0
3289,17500,113564.0,0.0,265.18462525,27.029438966999997,False,0
3290,17500,108948.0,0.0,125.10948564,37.103025992,False,0
3291,17500,87188.0,0.0,115.80866085,25.401570002,False,0
3292,17500,116000.0,0.0,188.73333333,33.77991534872112,True,1
3293,17500,114031.0,0.0,147.09858349,34.467940003,False,0
3294,17500,130613.0,0.0,288.00847827,39.358357532,False,0
3295,17500,138977.0,0.0,100.28121919,31.669319454,False,0
3296,17500,94904.0,0.0,145.12073677,29.675382217,False,0
3297,17600,50933.0,0.0,239.20163009,39.301070716,False,0
3298,17600,80407.0,0.0,185.97822083,36.494053926,False,0
3299,17600,96188.0,0.0,181.29504647,30.879317294,False,0
3300,17600,103992.0,2.0,46.875135751,39.081826438,False,0
3301,17600,86817.0,1.0,152.78264779,29.203654575999998,False,0
3302,17600,96526.0,0.0,147.13452582,33.052493205,False,0
3303,17600,103081.0,0.0,143.96715312,36.309962492,False,0
3304,17600,96116.0,0.0,152.44371441,35.589662601,False,0
3305,17600,95605.0,1.0,85.04333493,47.840295122,False,1
3306,17600,66088.0,0.0,126.09038158,30.871901786,False,0
3307,17600,45119.0,0.0,354.73591921,34.495046658,False,0
3308,17600,41396.0,0.0,89.20252735,23.93494584,False,0
3309,17600,90816.0,2.0,104.59286688,35.592253541,False,0
3310,17600,82449.0,0.0,312.88247401,43.478862555,False,0
3311,17600,68667.0,0.0,185.27496096,30.052323948,False,0
3312,17600,97939.0,0.0,144.36621588,29.808589765,False,0
3313,17600,134476.0,0.0,294.07325413,38.581658716999996,False,0
3314,17600,101183.0,0.0,230.71671349999997,39.139756561999995,False,0
3315,17600,87862.0,0.0,116.79668509,23.400137116999996,False,0
3316,17600,54561.0,0.0,107.94381754,38.919210326999995,False,0
3317,17600,65665.0,0.0,100.17400375,43.769684913,False,0
3318,17600,66000.0,0.0,111.78570044,27.090894721999998,False,0
3319,17600,114922.0,0.0,152.75401017,36.766273628,False,0
3320,17600,97551.0,0.0,75.060829426,35.562993202,False,0
3321,17700,94611.0,1.0,271.39666705,27.283395304000003,False,0
3322,17700,41055.0,0.0,196.1319389,37.923659517,False,0
3323,17700,88856.0,0.0,114.66761831,21.933006318,False,0
3324,17700,128416.0,0.0,169.73348753,39.770628448000004,False,0
3325,17700,116668.0,0.0,283.04094598,25.225910200999998,False,0
3326,17700,106673.0,2.0,57.090659606,40.85911311,False,0
3327,17700,90196.0,1.0,177.85484553,29.60717111,False,0
3328,17700,57420.0,0.0,267.78350875,37.934570083000004,False,0
3329,17700,56402.0,0.0,91.04574898,38.685506283,False,0
3330,17700,133433.0,0.0,96.157561735,27.592277381,False,0
3331,17700,96588.0,0.0,83.59853183,33.626585668000004,False,0
3332,17700,136319.0,0.0,110.73572859,32.221024839,False,0
3333,17700,113104.0,0.0,148.0652591,38.962872064,False,0
3334,17700,76416.0,0.0,28.011491753,41.463373328,False,1
3335,17700,71698.0,0.0,244.51806442,30.403203826,False,0
3336,17700,55796.0,0.0,85.183412567,40.20948611,False,0
3337,17700,90435.0,0.0,70.225870315,36.023276773,False,0
3338,17700,97317.0,0.0,82.39838379,25.329250867,False,0
3339,17700,111228.0,0.0,118.45590359999998,37.160561204000004,False,0
3340,17800,85864.0,0.0,303.83765082,40.246312084,False,0
3341,17800,64357.0,0.0,282.93578460000003,27.97949547,False,0
3342,17800,67246.0,0.0,114.18355498,27.575809699,False,0
3343,17800,108348.0,0.0,132.6098608,36.459087678,False,0
3344,17800,95639.0,0.0,179.84935161,33.142257222,False,0
3345,17800,113100.0,0.0,135.12322489,38.937112238000005,False,0
3346,17800,74305.0,0.0,187.18332939,31.817471916,False,0
3347,17800,89943.0,0.0,208.46653704,30.813240588000003,False,0
3348,17800,91483.0,0.0,123.73667435,28.155959991,False,0
3349,17800,85642.0,2.0,105.76796088,34.629922009,False,0
3350,17800,163702.0,0.0,256.85447121,36.354036449,False,0
3351,17800,115660.0,0.0,270.04499102,27.467001805,False,0
3352,17800,182280.0,0.0,241.37530714,28.846448119,False,0
3353,17800,171378.0,0.0,86.70262480299999,31.359609533,False,0
3354,17800,173360.0,0.0,78.838898801,30.062792323000004,False,0
3355,17800,88369.0,0.0,265.02210303,26.480792368000003,False,0
3356,17800,57622.0,0.0,121.87970265,19.142116568,False,0
3357,17800,116434.0,0.0,268.71530396,24.251971765,False,0
3358,17800,94504.0,0.0,85.85082997800001,32.294216901999995,False,0
3359,17800,157665.0,0.0,238.16689863,20.079334384000003,False,0
3360,17800,79651.0,0.0,246.7969491,32.509012068000004,False,0
3361,17900,135917.0,2.0,138.01100827,38.289202295,False,1
3362,17900,53214.0,0.0,259.96383104,39.831500564,False,0
3363,17900,89848.0,0.0,113.05889691,24.072191355999998,False,0
3364,17900,94488.0,0.0,162.38956192,29.961189014000002,False,0
3365,17900,167384.0,0.0,250.48710842,39.15632328,False,0
3366,17900,81536.0,3.0,176.87076849,26.189767088000004,False,0
3367,17900,91680.0,0.0,89.43649279,27.710657289,False,0
3368,17900,63578.0,0.0,79.1215828,26.518830695,False,0
3369,17900,95860.0,0.0,95.68425476600001,38.142822739,False,0
3370,17900,135822.0,1.0,90.3,33.77991534872112,True,1
3371,17900,143103.0,0.0,125.85853903,32.847435051,False,0
3372,17900,111507.0,2.0,123.02256355,39.491487113000005,False,0
3373,17900,92051.0,0.0,117.08978536,42.373232999,False,1
3374,17900,68029.0,0.0,279.00708055,36.07297543,False,0
3375,17900,130756.0,1.0,288.65558416,41.946375198,False,0
3376,17900,98623.0,0.0,83.86164124300001,26.405666645,False,0
3377,17900,31953.0,1.0,74.429307591,29.975603348000003,False,1
3378,18000,98898.0,0.0,206.96666667,33.77991534872112,True,0
3379,18000,61752.0,0.0,122.06196718,30.033722381999997,False,0
3380,18000,85503.0,0.0,307.25070127,41.439390666,False,0
3381,18000,130166.0,0.0,247.97282353,40.591687385,False,0
3382,18000,94991.0,0.0,155.88472429,23.58566428,False,0
3383,18000,100292.0,0.0,237.10163194,36.33819671,False,0
3384,18000,53365.0,0.0,340.46080102,30.575650029000002,False,0
3385,18000,102671.0,0.0,84.639348205,32.886875225,False,0
3386,18000,112933.0,0.0,150.80236935,23.200941214,False,0
3387,18000,115146.0,0.0,293.98043579,27.097523474000003,False,0
3388,18000,50750.0,0.0,180.6,33.77991534872112,True,0
3389,18000,61266.0,0.0,102.59467389,26.353753375,False,0
3390,18000,172500.0,0.0,219.16666667,33.77991534872112,True,0
3391,18000,46000.0,0.0,312.53333333,33.77991534872112,True,0
3392,18000,66200.0,0.0,250.56666667,33.77991534872112,True,0
3393,18000,131300.0,0.0,179.56666667,33.77991534872112,True,0
3394,18000,195000.0,0.0,202.9,33.77991534872112,True,0
3395,18000,119000.0,1.0,308.46666667,33.77991534872112,True,0
3396,18000,120600.0,0.0,272.93333333,33.77991534872112,True,0
3397,18000,68500.0,0.0,190.8,33.77991534872112,True,0
3398,18000,78000.0,0.0,108.53333333,33.77991534872112,True,0
3399,18000,160800.0,0.0,129.83333333,33.77991534872112,True,1
3400,18000,21500.0,0.0,109.56666667,33.77991534872112,True,1
3401,18000,86970.0,0.0,165.33333333,33.77991534872112,True,1
3402,18000,140000.0,0.0,150.1,33.77991534872112,True,1
3403,18000,60000.0,0.0,112.63333333,33.77991534872112,True,1
3404,18000,69000.0,2.0,110.63333333,33.77991534872112,True,1
3405,18000,79959.0,1.0,290.2806482,37.16369797,False,0
3406,18000,114786.0,2.0,120.15410625,37.547732855999996,False,0
3407,18000,118817.0,0.0,126.42643974,37.877411067,False,0
3408,18000,72654.0,0.0,62.088605958,31.570298921,False,1
3409,18000,196860.0,0.0,179.76627518656605,30.778166836999997,False,0
3410,18000,135792.0,0.0,178.66176401,33.336960792,False,0
3411,18000,89823.0,1.0,121.76146583,34.025207507,False,0
3412,18000,147140.0,0.0,122.73333333,33.77991534872112,True,1
3413,18000,78404.0,0.0,191.28207894,39.483023972,False,0
3414,18000,71412.0,0.0,189.87427039,37.352105103,False,0
3415,18000,62845.0,0.0,244.88185992,23.537045228,False,0
3416,18000,97026.0,0.0,182.59781573,30.675510366999998,False,0
3417,18000,176314.0,0.0,218.01938613,40.15214366,False,0
3418,18100,104048.0,0.0,154.4259959,33.678025773,False,0
3419,18100,183630.0,0.0,256.2054726,27.384116512,False,0
3420,18100,102133.0,3.0,52.94238739,40.616797274,False,0
3421,18100,72200.0,0.0,178.19207766,40.574022482,False,0
3422,18100,215548.0,2.0,136.5300202,33.272297524,False,1
3423,18100,164069.0,0.0,247.54527102,21.469271809000002,False,0
3424,18100,89941.0,0.0,83.167810785,32.285405494,False,0
3425,18100,86066.0,0.0,293.35858684,43.617714297,False,0
3426,18100,119019.0,0.0,127.24619628,37.525272691,False,0
3427,18100,182418.0,0.0,230.07213106,40.298698909,False,0
3428,18100,119643.0,0.0,313.60338664,42.119285302,False,0
3429,18100,138057.0,0.0,356.90906747,40.874382077,False,0
3430,18100,86885.0,0.0,73.746710533,31.571018889,False,0
3431,18100,77694.0,0.0,249.4133616,43.727930478000005,False,0
3432,18100,39723.0,0.0,111.53221405,24.449452808,False,0
3433,18100,55734.0,0.0,175.89535449,37.945522273,False,0
3434,18100,92419.0,0.0,164.90961318,29.016609979000002,False,0
3435,18100,171194.0,0.0,313.03794532,27.199154011999997,False,0
3436,18200,72000.0,0.0,75.06666666699999,33.77991534872112,True,0
3437,18200,158647.0,1.0,96.177793274,34.709935978000004,False,0
3438,18200,170310.0,0.0,73.007277303,29.804601445,False,0
3439,18200,89339.0,0.0,102.46098622,38.345340781,False,1
3440,18200,94898.0,0.0,223.90191801,35.998225405,False,0
3441,18200,56658.0,0.0,126.04800979,36.926634786,False,0
3442,18200,159076.0,0.0,231.54972268,20.415931614,False,0
3443,18200,136877.0,0.0,168.95996818,36.056437466999995,False,0
3444,18200,78682.0,0.0,122.71770946,33.693831299,False,1
3445,18200,21510.0,0.0,67.0,33.77991534872112,True,0
3446,18200,171350.0,1.0,102.5,33.77991534872112,True,1
3447,18200,124195.0,0.0,278.30742169999996,32.721694978,False,0
3448,18200,89963.0,2.0,157.40967898,27.946675965,False,0
3449,18200,94510.0,0.0,161.35269333,23.896554711,False,0
3450,18200,30198.0,0.0,89.59983866799999,41.230526879,False,0
3451,18200,156048.0,0.0,232.29712557,20.856067533,False,0
3452,18200,208782.0,0.0,202.53433338,27.436646043000003,False,0
3453,18200,90434.0,0.0,69.410776649,35.357287245,False,0
3454,18200,92112.0,0.0,95.34376502,26.692666626999998,False,0
3455,18200,113294.0,3.0,188.50461695,78.654386048,False,1
3456,18200,105522.0,0.0,278.44302157,38.939650897,False,0
3457,18200,93356.0,0.0,181.91176992,33.209409246,False,0
3458,18200,62371.0,0.0,268.19826067,24.748181035,False,0
3459,18200,79265.0,0.0,194.05429283,37.725760606,False,0
3460,18300,65355.0,0.0,287.97462979,28.362882965,False,0
3461,18300,103864.0,0.0,118.53458669,39.720488984,False,0
3462,18300,114900.0,0.0,138.17185084,38.332316894,False,0
3463,18300,95236.0,0.0,179.76627518656605,24.590633188,False,0
3464,18300,210685.0,0.0,192.97728543,26.860500326,False,0
3465,18300,59552.0,0.0,183.61441489,36.299617975,False,0
3466,18300,87645.0,0.0,324.61464700000005,43.90230255,False,0
3467,18300,139384.0,0.0,122.86557582,29.397593104000002,False,0
3468,18300,118545.0,0.0,140.51585064,38.899231691,False,0
3469,18300,60249.0,0.0,110.55227739,40.00125599,False,0
3470,18300,60500.0,2.0,118.66666667,33.77991534872112,True,0
3471,18300,82506.0,1.0,171.46666667,33.77991534872112,True,1
3472,18300,95132.0,0.0,86.684295749,25.244046294,False,0
3473,18300,153093.0,0.0,109.33710593,36.213987487,False,0
3474,18300,99051.0,0.0,85.843161697,27.633516483,False,0
3475,18300,97151.0,0.0,77.52181883600001,32.004056088,False,0
3476,18300,93564.0,1.0,274.48139853,30.269218177,False,0
3477,18300,124840.0,0.0,148.76466054,29.962401502,False,0
3478,18300,95440.0,0.0,154.15011358,22.854999265,False,0
3479,18400,94322.0,0.0,76.794701258,32.74121014,False,0
3480,18400,118748.0,0.0,153.84976303,21.76282696,False,0
3481,18400,89276.0,2.0,123.09855199,36.354203237,False,0
3482,18400,110216.0,0.0,376.72364282,47.830671133,False,1
3483,18400,122172.0,0.0,280.04883361,33.363528658,False,0
3484,18400,95729.0,0.0,237.2759487,38.41536702,False,0
3485,18400,96397.0,0.0,80.155757172,35.425579192,False,0
3486,18400,125249.0,0.0,294.42411801,33.488547383000004,False,0
3487,18400,98065.0,0.0,119.05781713,35.364128433000005,False,1
3488,18400,148722.0,0.0,159.16923466,38.079761821999995,False,1
3489,18400,137926.0,0.0,93.432749909,29.116887715,False,0
3490,18400,129177.0,0.0,140.48070351,29.967505845999998,False,0
3491,18400,111626.0,0.0,163.85439342,37.078117787,False,0
3492,18400,66340.0,0.0,239.84485263,38.662629402,False,0
3493,18400,60418.0,0.0,247.64957888,24.980298956,False,0
3494,18400,59750.0,0.0,109.96140649,27.911845443,False,0
3495,18400,69559.0,0.0,178.01583301,39.707988066999995,False,0
3496,18400,101745.0,0.0,279.37005066,38.750299661,False,0
3497,18400,68876.0,0.0,199.00057602,41.006103286999995,False,1
3498,18400,95869.0,0.0,172.75912343,35.189447274,False,0
3499,18500,91772.0,0.0,129.66321658,28.904478844,False,0
3500,18500,69186.0,0.0,187.23013253,38.188143858000004,False,0
3501,18500,94125.0,0.0,178.64563647,30.931410217,False,0
3502,18500,85552.0,0.0,152.04065885,27.356208076999998,False,0
3503,18500,95150.0,0.0,272.03410245,27.478583036999996,False,0
3504,18500,115719.0,0.0,120.09026456,34.243440963000005,False,0
3505,18500,66367.0,0.0,326.56732823,38.151671011,False,0
3506,18500,71628.0,0.0,246.99093051,39.611541723,False,0
3507,18500,90805.0,0.0,160.73226514,25.372047645,False,0
3508,18500,106187.0,0.0,282.90060926,40.038841103,False,0
3509,18500,37539.0,0.0,199.7237771,36.982729198,False,0
3510,18500,95949.0,0.0,78.949070691,31.808242985,False,0
3511,18500,68000.0,0.0,229.3,33.77991534872112,True,0
3512,18500,95750.0,1.0,237.1,33.77991534872112,True,0
3513,18500,95000.0,0.0,71.0,33.77991534872112,True,0
3514,18500,71485.0,0.0,175.38704889,37.772221651,False,0
3515,18500,127470.0,0.0,287.00225626,30.996027629,False,0
3516,18500,59415.0,0.0,241.89735737,23.870792259,False,0
3517,18500,122767.0,0.0,135.57297776,33.46387238,False,0
3518,18600,90347.0,1.0,104.04046687,36.025925278,False,0
3519,18600,105848.0,4.0,186.71283572,27.646036576,False,1
3520,18600,115759.0,0.0,146.06981083,39.834319933,False,0
3521,18600,70134.0,0.0,86.55886014100001,43.507938545,False,0
3522,18600,61808.0,0.0,46.946164052,40.852927503000004,False,1
3523,18600,89683.0,0.0,316.31385839,43.756566038,False,0
3524,18600,86816.0,0.0,103.50429531,40.956598244,False,0
3525,18600,134785.0,0.0,173.89751303,33.363269718000005,False,0
3526,18600,79716.0,0.0,238.78983667,42.127124258,False,0
3527,18600,71194.0,0.0,264.01712414,40.246901138,False,0
3528,18600,123662.0,3.0,241.64223157,41.05065735,False,0
3529,18600,153751.0,0.0,93.66217048899999,34.892733618,False,0
3530,18600,40098.0,0.0,213.45053689,40.250033734,False,0
3531,18600,63641.0,0.0,245.04937197,25.180989842,False,0
3532,18600,96312.0,0.0,128.33943385,36.377322201,False,0
3533,18600,59196.0,0.0,279.81006654,29.774806835,False,0
3534,18600,212530.0,0.0,202.28857763,27.07376116,False,0
3535,18600,69611.0,0.0,130.25313366,33.691188019,False,0
3536,18600,82690.0,0.0,89.189005469,53.848219887,False,1
3537,18600,70220.0,0.0,229.474919,30.731396529,False,0
3538,18600,8000.0,0.0,68.0,33.77991534872112,True,0
3539,18600,155644.0,0.0,225.72750616,37.32857399,False,0
3540,18600,69441.0,0.0,229.2744494,35.800071424,False,0
3541,18600,95085.0,0.0,175.78799489,32.250915334,False,0
3542,18600,20700.0,0.0,104.53333333,33.77991534872112,True,0
3543,18600,101244.0,0.0,272.88259897,39.808993217,False,0
3544,18600,172611.0,0.0,73.441538538,29.095882795999998,False,0
3545,18600,75278.0,0.0,199.80175424,36.995645841999995,False,1
3546,18600,119780.0,2.0,264.15312468,40.805743364,False,0
3547,18700,64763.0,0.0,236.99683653,23.621203075,False,0
3548,18700,90135.0,0.0,199.10927232,33.182239494,False,0
3549,18700,84639.0,2.0,97.146544029,33.690687903000004,False,0
3550,18700,71345.0,4.0,132.83675752,27.691648158000003,False,1
3551,18700,104510.0,0.0,211.24331121,33.549858765,False,0
3552,18700,63762.0,0.0,315.26049950000004,39.675833585999996,False,0
3553,18700,63933.0,0.0,120.41804194,32.977596653,False,0
3554,18700,178135.0,0.0,246.95441969,30.11861356,False,0
3555,18700,162566.0,0.0,252.26379877,39.209039167,False,0
3556,18700,94035.0,0.0,179.76627518656605,25.783356591,False,0
3557,18700,132953.0,0.0,105.42488759999999,30.552752321,False,0
3558,18700,79011.0,1.0,290.82702957,35.139034361,False,0
3559,18700,89641.0,1.0,112.97604123,34.414621628,False,0
3560,18700,109980.0,0.0,145.48592651,22.496235519000003,False,0
3561,18700,91223.0,2.0,112.71036806,64.27247689800001,False,1
3562,18700,83151.0,2.0,157.94598178,29.349485795,False,0
3563,18700,94454.0,0.0,160.71128201,32.784193505,False,0
